id,rating,genres,countries,runtime,title,poster,original_language,overview,release_year,streaming_services
tt0044079,78.0,"Crime, Thriller, Mystery, 2",United States,101,Strangers on a Train,https://image.tmdb.org/t/p/original/ihC083U7ef56Ui4x0P0dobojrZ1.jpg,en,"A deranged socialite accosts a tennis star with his theory that if two strangers trade murders, they can disguise their motives and avoid suspicion.",1951,"iTunes, Amazon Instant Video, Google Play"
tt0482571,83.5,"Drama, Mystery, Science Fiction","United Kingdom, United States",130,The Prestige,https://image.tmdb.org/t/p/original/bdN3gXuIZYaJP7ftKK2sU0nPtEA.jpg,en,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",2006,"iTunes, Amazon Instant Video, Google Play"
tt3848892,73.0,"Action, Thriller, Crime",India,160,Baby,https://image.tmdb.org/t/p/original/mcCAHyv4kuVJ7oYrgMpYvVPdLyf.jpg,hi,"An elite counter-intelligence unit learns of a plot, masterminded by a maniacal madman. With the clock ticking, it's up to them to track the terrorists' international tentacles and prevent them from striking at the heart of India.",2015,iTunes
tt0086022,79.5,"Drama, Romance","Italy, ",126,Nostalgia,https://image.tmdb.org/t/p/original/fCYSidPXp3LpDa9wlLNv0gZvjyF.jpg,ru,A Russian poet and his interpreter travel to Italy to research the life of an 18th-century composer.,1983,"iTunes, Google Play, Amazon Instant Video"
tt1454468,74.0,"Science Fiction, Thriller, Drama","United Kingdom, United States",91,Gravity,https://image.tmdb.org/t/p/original/wmUeEacsFZzDndaeOtNNmy26rYJ.jpg,en,"Dr. Ryan Stone, a brilliant medical engineer on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.",2013,"Google Play, Amazon Instant Video, iTunes, HBO Max"
tt0066763,76.5,"Drama, 4",India,122,Anand,https://image.tmdb.org/t/p/original/peVm6iuPooa9xddS6JT3w537Kx4.jpg,hi,Dr. Bhaskar Bannerjee struggles with his patients' suffering and the darkness and poverty he confronts daily. He treats cancer patient Anand who upon learning of his impending death determines to use the time he has left to the absolute fullest.,1971,
tt2991224,78.5,"Drama, War","Estonia, Georgia",87,Tangerines,https://image.tmdb.org/t/p/original/jNKUXcwZr1vpgq7sGTCEqdngo4Z.jpg,et,"War in Abkhazia, 1992. An Estonian man Ivo has stayed behind to harvest his crops of tangerines. In a bloody conflict at his door, a wounded man is left behind, and Ivo is forced to take him in.",2013,"Amazon Instant Video, Google Play, iTunes"
tt0071360,76.5,"Crime, Drama, Mystery, Thriller",United States,113,The Conversation,https://image.tmdb.org/t/p/original/wlR8DmatSgA93iRqS6e2seZj4zu.jpg,en,"Surveillance expert Harry Caul is hired by a mysterious client's brusque aide to tail a young couple. Tracking the pair through San Francisco's Union Square, Caul and his associate Stan manage to record a cryptic conversation between them. Tormented by memories of a previous case that ended badly, Caul becomes obsessed with the resulting tape, trying to determine if the couple is in danger.",1974,"iTunes, Google Play, Amazon Instant Video, Paramount+, Showtime, Amazon Prime Video"
tt2338151,78.5,"Comedy, Drama, Science Fiction",India,153,PK,https://image.tmdb.org/t/p/original/z2x2Y4tncefsIU7h82gmUM5vnBJ.jpg,hi,"A stranger in the city asks questions no one has asked before. Known only by his initials, the man's innocent questions and childlike curiosity take him on a journey of love, laughter and letting go.",2014,Netflix
tt1022603,74.5,"Comedy, Drama, Romance",United States,95,(500) Days of Summer,https://image.tmdb.org/t/p/original/f9mbM0YMLpYemcWx6o2WeiYQLDP.jpg,en,"Tom, greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer, suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life.",2009,"iTunes, Amazon Instant Video, Google Play, HBO Max"
tt0056443,79.5,"Drama, Action, Comedy, Thriller",Japan,96,Sanjuro,https://image.tmdb.org/t/p/original/zW47oIH3bc3ggmmmzTvKqM4Fqjk.jpg,ja,"Toshiro Mifune swaggers and snarls to brilliant comic effect in Kurosawa's tightly paced, beautifully composed ""Sanjuro."" In this companion piece and sequel to ""Yojimbo,"" jaded samurai Sanjuro helps an idealistic group of young warriors weed out their clan's evil influences, and in the process turns their image of a proper samurai on its ear.",1962,"iTunes, Amazon Instant Video"
tt0120762,77.5,"Animation, Family, Adventure",United States,88,Mulan,https://image.tmdb.org/t/p/original/5TYgKxYhnhRNNwqnRAKHkgfqi2G.jpg,en,"To save her father from certain death in the army, a young woman secretly enlists in his place and becomes one of China's greatest heroines in the process.",1998,"iTunes, Google Play, Amazon Instant Video, Disney+"
tt0044741,83.0,Drama,Japan,143,Ikiru,https://image.tmdb.org/t/p/original/dgNTS4EQDDVfkzJI5msKuHu2Ei3.jpg,ja,"Kanji Watanabe is a middle-aged man who has worked in the same monotonous bureaucratic position for decades. Learning he has cancer, he starts to look for the meaning of his life.",1952,"iTunes, Google Play, Amazon Instant Video, HBO Max"
tt3741834,80.5,"Drama, 1","Australia, United Kingdom, United States",118,Lion,https://image.tmdb.org/t/p/original/kCELJH1tCmaRLqvwIgKDb09aEaw.jpg,en,"A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia; 25 years later, he sets out to find his lost family.",2016,"Amazon Instant Video, Google Play, iTunes"
tt0036868,79.5,"Drama, Romance, War",United States,171,The Best Years of Our Lives,https://image.tmdb.org/t/p/original/gd5EoAU4MM57sW3vlWxJ0NMM8cV.jpg,en,"It's the hope that sustains the spirit of every GI: the dream of the day when he will finally return home. For three WWII veterans, the day has arrived. But for each man, the dream is about to become a nightmare.",1946,"Amazon Instant Video, iTunes"
tt0047478,85.0,"Action, Drama",Japan,207,Seven Samurai,https://image.tmdb.org/t/p/original/iAq0sq42vKTLneVGqHn1D4GzgrM.jpg,ja,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food.",1954,"iTunes, Google Play, Amazon Instant Video, HBO Max"
tt0327056,78.0,"Thriller, Crime, Drama, Mystery",United States,138,Mystic River,https://image.tmdb.org/t/p/original/e2VNohx5jb7I6HUamCuGhKvzXDR.jpg,en,The lives of three men who were childhood friends are shattered when one of them has a family tragedy.,2003,"Google Play, Amazon Instant Video, iTunes, HBO Max"
tt0291350,78.0,"Animation, Drama, Romance, Fantasy",Japan,87,Millennium Actress,https://image.tmdb.org/t/p/original/p44UXOFBCY5xbpCKEsWpi4filCD.jpg,ja,"Documentary filmmaker Genya Tachibana has tracked down the legendary actress Chiyoko Fujiwara, who mysteriously vanished at the height of her career. When he presents her with a key she had lost and thought was gone forever, the filmmaker could not have imagined that it would not only unlock the long-held secrets of Chiyoko’s life... but also his own.",2002,"Amazon Instant Video, Google Play, iTunes"
tt3682448,74.0,"Thriller, Drama, History","India, United States, Germany",141,Bridge of Spies,https://image.tmdb.org/t/p/original/bORlvwnVJE1Z6yIg96qnLLY3LJQ.jpg,en,"During the Cold War, the Soviet Union captures U.S. pilot Francis Gary Powers after shooting down his U-2 spy plane. Sentenced to 10 years in prison, Powers' only hope is New York lawyer James Donovan, recruited by a CIA operative to negotiate his release. Donovan boards a plane to Berlin, hoping to win the young man's freedom through a prisoner exchange. If all goes well, the Russians would get Rudolf Abel, the convicted spy who Donovan defended in court.",2015,"Google Play, Amazon Instant Video, iTunes"
tt0104952,75.0,"Comedy, Crime",United States,120,My Cousin Vinny,https://image.tmdb.org/t/p/original/iwSURa8nS2ujwrU3s1lfxxX7voH.jpg,en,"Two carefree pals traveling through Alabama are mistakenly arrested, and charged with murder. Fortunately, one of them has a cousin who's a lawyer - Vincent Gambini, a former auto mechanic from Brooklyn who just passed his bar exam after his sixth try. When he arrives with his leather-clad girlfriend, to try his first case, it's a real shock - for him and the Deep South!",1992,"Amazon Instant Video, Google Play, iTunes, HBO Max"
tt0100157,77.5,"Drama, Thriller",United States,107,Misery,https://image.tmdb.org/t/p/original/klPO5oh1LOxiPpdDXZo1ADgpKcw.jpg,en,"Novelist Paul Sheldon crashes his car on a snowy Colorado road. He is found by Annie Wilkes, the ""number one fan"" of Paul's heroine Misery Chastaine. Annie is also dangerously unstable, and Paul finds himself crippled, drugged, and at her mercy.",1990,"Amazon Instant Video, Google Play, iTunes, HBO Max"
tt0107692,77.5,"Fantasy, Adventure, Animation, Action",Japan,94,Ninja Scroll,https://image.tmdb.org/t/p/original/qzZEnaXwv4wss2QalEo4Uf9BAwh.jpg,ja,"Jubei is a masterless ninja who travels the land alone, lending his services to those with gold—or a worthy cause. His fearsome abilities have served him well, but a plot to overthrow the government threatens to end his wandering ways—and possibly his life.",1993,
tt0025878,77.0,"Comedy, Crime, Mystery",United States,91,The Thin Man,https://image.tmdb.org/t/p/original/6cL89ok9t8xEKboOjOVga2W66jj.jpg,en,A husband and wife detective team takes on the search for a missing inventor and almost get killed for their efforts.,1934,"Google Play, Amazon Instant Video, iTunes, HBO Max"
tt0120735,81.5,"Comedy, Crime, Action",United Kingdom,105,"Lock, Stock and Two Smoking Barrels",https://image.tmdb.org/t/p/original/8kSerJrhrJWKLk1LViesGcnrUPE.jpg,en,A card shark and his unwillingly-enlisted friends need to make a lot of cash quick after losing a sketchy poker match. To do this they decide to pull a heist on a small-time gang who happen to be operating out of the flat next door.,1998,"iTunes, Google Play, Amazon Instant Video"
tt0119008,76.0,"Crime, Drama, Thriller, 1",United States,127,Donnie Brasco,https://image.tmdb.org/t/p/original/xtKLvpOfARi1XVm8u2FTdhY5Piq.jpg,en,An FBI undercover agent infilitrates the mob and finds himself identifying more with the mafia life at the expense of his regular one.,1997,"Amazon Instant Video, Google Play, iTunes, Netflix"
tt0978762,79.5,"Animation, Comedy, Drama",Australia,92,Mary and Max,https://image.tmdb.org/t/p/original/b4LKlquh0ls5Rgb27QLPlkC7Oya.jpg,en,"A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York.",2009,"Amazon Instant Video, Google Play, iTunes"
tt20850406,79.0,"Romance, Drama, Action, Mystery",India,158,Sita Ramam,https://image.tmdb.org/t/p/original/6SYaaIjLDistEd7DoeS328FVWn0.jpg,te,"Afreen, a rebellious Pakistani student sets ablaze the car of an Indian in London. Angered Afreen returns to Pakistan to ask for money from her grandfather that she has to pay in a month's time as damages. However, she gets to know that he is no more and the only thing he has left for her is a letter-delivering task, written by Ram to Sita. As Afreen sets out to find Ram, there begins her journey of discovering the secret behind the 20-year-old letter.",2022,Amazon Prime Video
tt1375666,85.5,"Action, Science Fiction, Adventure","United Kingdom, United States",148,Inception,https://image.tmdb.org/t/p/original/8IB2e4r4oVhHnANbnm7O3Tj6tF8.jpg,en,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",2010,"Amazon Instant Video, Google Play, iTunes, HBO Max"
tt0266697,80.5,"Action, Crime",United States,111,Kill Bill: Vol. 1,https://image.tmdb.org/t/p/original/v7TaX8kXMXs5yFFGR41guUDNcnB.jpg,en,"An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.",2003,"iTunes, Google Play, Amazon Instant Video, Paramount+, Showtime, HBO Max"
tt0044081,77.5,Drama,United States,125,A Streetcar Named Desire,https://image.tmdb.org/t/p/original/aicdlO5vt7z2ARm279eGzJeYCLQ.jpg,en,A fading southern belle tries to build a new life with her sister in New Orleans.,1951,"Amazon Instant Video, iTunes, Google Play, HBO Max"
tt4912910,75.0,"Action, Adventure, Thriller",United States,147,Mission: Impossible - Fallout,https://image.tmdb.org/t/p/original/AkJQpZp9WoNdj7pLYSj1L0RcMMN.jpg,en,"When an IMF mission ends badly, the world is faced with dire consequences. As Ethan Hunt takes it upon himself to fulfill his original briefing, the CIA begin to question his loyalty and his motives. The IMF team find themselves in a race against time, hunted by assassins while trying to prevent a global catastrophe.",2018,"Amazon Instant Video, Google Play, iTunes, Paramount+"
