id,Title,Year,Age,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type
tt5602318,Garfunkel and Oates: Trying to be Special,2016,18+,55/100,1,0,0,0,0
tt10856726,Travis Scott: Look Mom I Can Fly,2019,18+,55/100,1,0,0,0,0
tt11506054,Uma Maheswara Ugra Roopasya,2020,,55/100,1,0,0,0,0
tt0221794,ABCD,2013,13+,55/100,1,0,0,0,0
tt11127056,Fire in Paradise,2019,18+,55/100,1,0,0,0,0
tt3108864,From One Second to the Next,2013,,55/100,1,0,0,0,0
tt11568878,Residue,2020,,55/100,1,0,0,0,0
tt13032716,Dancing Queens,2021,,55/100,1,0,0,0,0
tt2555426,Company of Heroes,2013,18+,55/100,1,0,0,0,0
tt2461736,Jeff Dunham: Minding the Monsters,2012,13+,55/100,1,0,1,0,0
tt5474042,Half Girlfriend,2017,7+,55/100,1,0,0,0,0
tt5174284,Shaun the Sheep: The Farmer's Llamas,2015,all,55/100,1,0,0,0,0
tt6079516,I See You,2017,7+,55/100,1,0,1,0,0
tt2294076,Girls und Panzer: The Movie,2015,16+,55/100,1,0,0,0,0
tt3661298,Septembers of Shiraz,2015,13+,55/100,1,0,0,0,0
