imdbID,tmdbID,imdbRating,tmdbRating,genres,countries,year,runtime,title,overview,originalLanguage,posterURLs.original,streamingInfo.disney.us.added,streamingInfo.disney.us.leaving,streamingInfo.paramount.us.added,streamingInfo.paramount.us.leaving,streamingInfo.showtime.us.added,streamingInfo.showtime.us.leaving,streamingInfo.hulu.us.added,streamingInfo.hulu.us.leaving,streamingInfo.netflix.us.added,streamingInfo.netflix.us.leaving,streamingInfo.prime.us.added,streamingInfo.prime.us.leaving,streamingInfo.hbo.us.added,streamingInfo.hbo.us.leaving,streamingInfo.zee5.us.added,streamingInfo.zee5.us.leaving,streamingInfo.peacock.us.added,streamingInfo.peacock.us.leaving,streamingInfo.starz.us.added,streamingInfo.starz.us.leaving,streamingInfo.mubi.us.added,streamingInfo.mubi.us.leaving,streamingInfo.apple.us.added,streamingInfo.apple.us.leaving
tt0045152,872,83,81,"Comedy, 4, Romance",['US'],1952,103,Singin' in the Rain,"In 1927 Hollywood, a silent film production company and cast make a difficult transition to sound.",en,https://image.tmdb.org/t/p/original/zjrpWniKbzu0zFR5sUI1Ptdfl9y.jpg,,,,,,,,,,,,,1655509064.0,0.0,,,,,,,,,,
tt0046912,521,82,80,"Crime, Thriller",['US'],1954,105,Dial M for Murder,"An ex-tennis pro carries out a plot to have his wife murdered after discovering she is having an affair, and assumes she will soon leave him for the other man anyway. When things go wrong, he improvises a new plan—to frame her for murder instead.",en,https://image.tmdb.org/t/p/original/2gDCAgl2iBQNuJuk6p2xtuS1ewg.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0308644,866,77,73,"1, Drama, Family","['GB', 'US']",2004,106,Finding Neverland,"During a writing slump, playwright J.M. Barrie meets a widow and her four children, all young boys—who soon become an important part of Barrie’s life and the inspiration that lead him to create his masterpiece. Peter Pan'.",en,https://image.tmdb.org/t/p/original/5JyDPH4qdr0I6pF7Bjh1Qrf1Jhh.jpg,,,1664904099.0,1672549200.0,1664895767.0,1672531140.0,,,,,,,,,,,,,,,,,,
tt0119698,128,84,83,"Animation, Action, Adventure",['JP'],1997,134,Princess Mononoke,"Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",ja,https://image.tmdb.org/t/p/original/cMYCDADoLKLbB83g4WnJegaZimC.jpg,,,,,,,,,,,,,1655501944.0,16851599990.0,,,,,,,,,,
tt0263438,81549,81,73,"Comedy, Drama, Thriller",['TR'],1998,107,Everything's Gonna Be Great,"When Altan swipes prescription drugs from his brother Nuri's pharmacy, they soon find themselves on a dangerous but funny road trip to get rid of the stuff and escape the mafiosi Altan tried to double-cross. Along the way, the brother who are compete opposites finally bond.",tr,https://image.tmdb.org/t/p/original/hHuxySsdTsYfp9ePGeYTmq4YvM1.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt3841424,335578,78,78,"Drama, History, War","['DE', 'DK']",2015,100,Land of Mine,"In the days following the surrender of Germany in May 1945, a group of young German prisoners of war is handed over to the Danish authorities and subsequently sent to the West Coast, where they are ordered to remove the more than two million mines that the Germans had placed in the sand along the coast. With their bare hands, crawling around in the sand, the boys are forced to perform the dangerous work under the leadership of a Danish sergeant.",da,https://image.tmdb.org/t/p/original/7TOYH2VDnYbXpBKlrkdQZUSC3Du.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt1182345,17431,78,75,"Drama, Mystery, Science Fiction","['GB', 'US']",2009,97,Moon,"With only three weeks left in his three year contract, Sam Bell is getting anxious to finally return to Earth. He is the only occupant of a Moon-based manufacturing facility along with his computer and assistant, GERTY. When he has an accident however, he wakens to find that he is not alone.",en,https://image.tmdb.org/t/p/original/cJ6JnuLwCNbiAAOBuHDjRTP7bQJ.jpg,,,,,,,,,,,,,1655507794.0,16803324000.0,,,,,,,,,,
tt0338564,10775,80,78,"Action, Crime, Drama",['HK'],2002,101,Infernal Affairs,"Chan Wing Yan, a young police officer, has been sent undercover as a mole in the local mafia. Lau Kin Ming, a young mafia member, infiltrates the police force. Years later, their older counterparts, Chen Wing Yan and Inspector Lau Kin Ming, respectively, race against time to expose the mole within their midst.",cn,https://image.tmdb.org/t/p/original/gix9thDBXfjJ8M7rYbihqbQGBcP.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0099785,771,77,73,"Comedy, Family",['US'],1990,103,Home Alone,"Eight-year-old Kevin McCallister makes the most of the situation after his family unwittingly leaves him behind when they go on Christmas vacation. But when a pair of bungling burglars set their sights on Kevin's house, the plucky kid stands ready to defend his territory. By planting booby traps galore, adorably mischievous Kevin stands his ground as his frantic mother attempts to race home before Christmas Day.",en,https://image.tmdb.org/t/p/original/9wSbe4CwObACCQvaUVhWQyLR5Vz.jpg,1606700700.0,0.0,,,,,,,,,,,,,,,,,,,,,,
tt0112579,688,76,76,"Drama, Romance",['US'],1995,135,The Bridges of Madison County,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,en,https://image.tmdb.org/t/p/original/8TfLAfIh5Qxp2J4ZjOafHYhWtDb.jpg,,,,,,,,,1668564716.0,0.0,,,,,,,,,,,,,,
tt0421715,4922,78,75,"Drama, Fantasy, Romance",['US'],2008,166,The Curious Case of Benjamin Button,"I was born under unusual circumstances. And so begins The Curious Case of Benjamin Button, adapted from the 1920s story by F. Scott Fitzgerald about a man who is born in his eighties and ages backwards: a man, like any of us, who is unable to stop time. We follow his story, set in New Orleans, from the end of World War I in 1918 into the 21st century, following his journey that is as unusual as any man's life can be. Benjamin Button, is a grand tale of a not-so-ordinary man and the people and places he discovers along the way, the loves he finds, the joys of life and the sadness of death, and what lasts beyond time.",en,https://image.tmdb.org/t/p/original/9H2awZmNisMVJGp362Stv0bfUTs.jpg,,,1667646934.0,1675227600.0,1667341199.0,1675209540.0,,,,,,,,,,,,,,,,,,
tt7060344,412862,83,76,"Crime, Mystery",['IN'],2018,170,Ratsasan,"A serial killer is murdering school girls, and a newbie cop has to track him down before the victim count increases.",ta,https://image.tmdb.org/t/p/original/mruUFlrVKiL994y3vvQBT8R2Vnf.jpg,,,,,,,,,,,1653186274.0,0.0,,,,,,,,,,,,
tt0054997,990,80,77,"Drama, 5",['US'],1961,134,The Hustler,Fast Eddie Felson is a small-time pool hustler with a lot of talent but a self-destructive attitude. His bravado causes him to challenge the legendary Minnesota Fats to a high-stakes match.,en,https://image.tmdb.org/t/p/original/bUZiJFrC1Zp3zXHmOpR7gxR5VKy.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0101640,10404,81,79,"Drama, History","['CN', 'HK', 'TW']",1991,125,Raise the Red Lantern,"China in the 1920s. After her father's death, 19 year old Songlian is forced to marry the much older lord of a powerful family. With three wives already, each living in a separate house within the great castle, there is fierce competition for his attention and the privileges that are gained. This competition gets out of hand.",zh,https://image.tmdb.org/t/p/original/j6MGZpg55cTqlHHwahBtzI2qQg1.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0094226,117,79,77,"Crime, Drama, Thriller",['US'],1987,119,The Untouchables,"Young Treasury Agent Eliot Ness arrives in Chicago and is determined to take down Al Capone, but it's not going to be easy because Capone has the police in his pocket. Ness meets Jimmy Malone, a veteran patrolman and probably the most honorable one on the force. He asks Malone to help him get Capone, but Malone warns him that if he goes after Capone, he is going to war.",en,https://image.tmdb.org/t/p/original/8BquGK22zCcsmBWiaIakaaPpSZb.jpg,,,,,,,,,,,,,1655502506.0,16752384000.0,,,,,,,,,,
tt0015648,643,79,76,"Drama, History, Thriller",['SU'],1925,75,Battleship Potemkin,"A dramatized account of a great Russian naval mutiny and a resultant public demonstration, showing support, which brought on a police massacre. The film had an incredible impact on the development of cinema and is a masterful example of montage editing.",ru,https://image.tmdb.org/t/p/original/tjnaRiHUsxBADaOwrQpnTnjHVwi.jpg,,,,,,,,,,,,,1655509734.0,17277551990.0,,,,,,,,,,
tt0373074,9470,77,73,"Action, Comedy, Fantasy","['HK', 'US']",2004,99,Kung Fu Hustle,"It's the 1940s, and the notorious Axe Gang terrorizes Shanghai. Small-time criminals Sing and Bone hope to join, but they only manage to make lots of very dangerous enemies. Fortunately for them, kung fu masters and hidden strength can be found in unlikely places. Now they just have to take on the entire Axe Gang.",cn,https://image.tmdb.org/t/p/original/exbyTbrvRUDKN2mcNEuVor4VFQW.jpg,,,,,,,1668217983.0,1669881540.0,,,,,,,,,,,,,,,,
tt1291584,59440,82,78,"Action, Drama, 5",['US'],2011,140,Warrior,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament – a path that puts the fighter on a collision course with his estranged, older brother.",en,https://image.tmdb.org/t/p/original/iM8n4nZJPR2abpnyZ36FUgHiRjr.jpg,,,,,,,,,,,,,1656904455.0,0.0,,,,,,,,,,
tt7653254,492188,79,77,Drama,['GB'],2019,137,Marriage Story,"A stage director and an actress struggle through a grueling, coast-to-coast divorce that pushes them to their personal extremes.",en,https://image.tmdb.org/t/p/original/pZekG6xabTmZxjmYw10wN84Hp8d.jpg,,,,,,,,,1600283847.0,0.0,,,,,,,,,,,,,,
tt0049833,6844,79,77,"Adventure, Drama, Family",['US'],1956,220,The Ten Commandments,"Escaping death, a Hebrew infant is raised in a royal household to become a prince. Upon discovery of his true heritage, Moses embarks on a personal quest to reclaim his destiny as the leader and liberator of the Hebrew people.",en,https://image.tmdb.org/t/p/original/3Ei59AR64x6dMZfWobPCkZjbqTL.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0824747,3580,78,76,"1, Crime, Drama",['US'],2008,141,Changeling,"Christine Collins is overjoyed when her kidnapped son is brought back home. But when Christine suspects that the boy returned to her isn't her child, the police captain has her committed to an asylum.",en,https://image.tmdb.org/t/p/original/dsCAryPlgLlpZu80hhLTwQHRIpU.jpg,,,,,,,,,,,,,,,,,,,1663362583.0,32503697999.0,,,,
tt0030341,940,78,75,"Mystery, Thriller",['GB'],1938,96,The Lady Vanishes,"On a train headed for England a group of travelers is delayed by an avalanche. Holed up in a hotel in a fictional European country, young Iris befriends elderly Miss Froy. When the train resumes, Iris suffers a bout of unconsciousness and wakes to find the old woman has disappeared. The other passengers ominously deny Miss Froy ever existed, so Iris begins to investigate with another traveler and, as the pair sleuth, romantic sparks fly.",en,https://image.tmdb.org/t/p/original/c1t9LB76LvEARPanfEzXmkm7fwY.jpg,,,,,,,,,,,,,1655502769.0,17277551990.0,,,,,,,,,,
tt0056197,9289,77,75,"Action, History",['US'],1962,178,The Longest Day,"The retelling of June 6, 1944, from the perspectives of the Germans, US, British, Canadians, and the Free French. Marshall Erwin Rommel, touring the defenses being established as part of the Reich's Atlantic Wall, notes to his officers that when the Allied invasion comes they must be stopped on the beach. ""For the Allies as well as the Germans, it will be the longest day""",en,https://image.tmdb.org/t/p/original/5zmvEofdIlgXrQl9A7e5IOzlnFU.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0048473,5801,83,80,Drama,['IN'],1955,125,Pather Panchali,"Impoverished priest Harihar Ray, dreaming of a better life for himself and his family, leaves his rural Bengal village in search of work.",bn,https://image.tmdb.org/t/p/original/frZj5djlU9hFEjMcL21RJZVuG5O.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt2140203,110420,81,82,"Animation, Drama, Family",['JP'],2012,117,Wolf Children,"After her werewolf lover unexpectedly dies in an accident, a woman must find a way to raise the son and daughter that she had with him. However, their inheritance of their father's traits prove to be a challenge for her.",ja,https://image.tmdb.org/t/p/original/vHMvBkr42Gh3OORcnmfCFfqJ1E.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0031679,3083,81,79,"Comedy, Drama",['US'],1939,129,Mr. Smith Goes to Washington,"Naive and idealistic Jefferson Smith, leader of the Boy Rangers, is appointed to the United States Senate by the puppet governor of his state. He soon discovers, upon going to Washington, many shortcomings of the political process as his earnest goal of a national boys' camp leads to a conflict with the state political boss.",en,https://image.tmdb.org/t/p/original/nDjg1fbNyq15excNDl3acd2IqAk.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0052357,426,83,82,"Mystery, Romance, Thriller",['US'],1958,128,Vertigo,"A retired San Francisco detective suffering from acrophobia investigates the strange activities of an old friend's wife, all the while becoming dangerously obsessed with her.",en,https://image.tmdb.org/t/p/original/15uOEfqBNTVtDUT7hGBVCka0rZz.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt5726616,398818,78,81,"Drama, Romance","['BR', 'FR', 'IT', 'US']",2017,132,Call Me by Your Name,"In 1980s Italy, a relationship begins between seventeen-year-old teenage Elio and the older adult man hired as his father's research assistant.",en,https://image.tmdb.org/t/p/original/gXiE0WveDnT0n5J4sW9TMxXF4oT.jpg,,,,,,,,,,,,,1664789764.0,0.0,,,,,,,,,,
tt0095765,11216,85,84,"Drama, Romance","['FR', 'IT']",1988,124,Cinema Paradiso,"A filmmaker recalls his childhood, when he fell in love with the movies at his village's theater and formed a deep friendship with the theater's projectionist.",it,https://image.tmdb.org/t/p/original/8SRUfRUi6x4O68n0VCbDNRa6iGL.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0065531,11657,79,76,"Crime, Thriller","['FR', 'IT']",1970,140,Le Cercle Rouge,"When French criminal Corey gets released from prison, he resolves to never return. He is quickly pulled back into the underworld, however, after a chance encounter with escaped murderer Vogel. Along with former policeman and current alcoholic Jansen, they plot an intricate jewel heist. All the while, quirky Police Commissioner Mattei, who was the one to lose custody of Vogel, is determined to find him.",fr,https://image.tmdb.org/t/p/original/w56La43IJnGpLepgqfGCAZsbQPp.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0048424,3112,80,79,"Crime, Drama, 2",['US'],1955,93,The Night of the Hunter,"In the Deep South, a serial-killing preacher hunts two young children who know the whereabouts of a stash of money.",en,https://image.tmdb.org/t/p/original/rBka0nFWiHxabHRLr0KfIA8Yiaq.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt2562232,194662,77,74,"Comedy, Drama",['US'],2014,120,Birdman or (The Unexpected Virtue of Ignorance),"A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",en,https://image.tmdb.org/t/p/original/rHUg2AuIuLSIYMYFgavVwqt1jtc.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0876563,12429,76,77,"Animation, Adventure",['JP'],2008,100,Ponyo,"The son of a sailor, 5-year-old Sosuke, lives a quiet life on an oceanside cliff with his mother Lisa. One fateful day, he finds a beautiful goldfish trapped in a bottle on the beach and upon rescuing her, names her Ponyo. But she is no ordinary goldfish.",ja,https://image.tmdb.org/t/p/original/yp8vEZflGynlEylxEesbYasc06i.jpg,,,,,,,,,,,,,1655501483.0,16851599990.0,,,,,,,,,,
tt0268126,2757,77,73,"Comedy, Drama",['US'],2002,115,Adaptation.,"Nicolas Cage is Charlie Kaufman, a confused L.A. screenwriter overwhelmed by feelings of inadequacy, sexual frustration, self-loathing, and by the screenwriting ambitions of his freeloading twin brother Donald. While struggling to adapt ""The Orchid Thief,"" by Susan Orlean, Kaufman's life spins from pathetic to bizarre. The lives of Kaufman, Orlean's book, become strangely intertwined as each one's search for passion collides with the others'.",en,https://image.tmdb.org/t/p/original/qP4LbKYVRWw5j1n55sSjvvgmedM.jpg,,,,,,,1668152731.0,1675238340.0,,,,,1655502906.0,16645967400.0,,,,,,,,,,
tt4016934,290098,81,82,"Drama, Romance, Thriller",['KR'],2016,145,The Handmaiden,"In 1930s Korea, a new girl is hired as a handmaiden to a Japanese heiress who lives a secluded life on a large countryside estate. But the maid has a secret: She is a pickpocket recruited by a swindler, who is posing as a Japanese Count, to help him seduce the Lady and steal her fortune.",ko,https://image.tmdb.org/t/p/original/ic4s9k48semzBCUrbglyCmnGaHJ.jpg,,,,,,,,,,,1651542957.0,0.0,,,,,,,,,,,,
tt0378194,393,80,78,"Action, Crime, Thriller",['US'],2004,136,Kill Bill: Vol. 2,"The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill.",en,https://image.tmdb.org/t/p/original/2yhg0mZQMhDyvUQ4rG1IZ4oIA8L.jpg,,,1664897597.0,1669870800.0,1664894720.0,1669852740.0,,,,,,,,,,,,,,,,,,
tt0053291,239,82,81,"Comedy, Music, Romance",['US'],1959,122,Some Like It Hot,"Two musicians witness a mob hit and struggle to find a way out of the city before they are found by the gangsters. Their only opportunity is to join an all-girl band as they leave on a tour. To make their getaway they must first disguise themselves as women, then keep their identities secret and deal with the problems this brings - such as an attractive bandmate and a very determined suitor.",en,https://image.tmdb.org/t/p/original/hVIKyTK13AvOGv7ICmJjK44DTzp.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0017136,19,83,81,"Drama, Science Fiction",['DE'],1927,149,Metropolis,"In a futuristic city sharply divided between the rich and the poor, the son of the city's mastermind meets a prophet who predicts the coming of a savior to mediate their differences.",de,https://image.tmdb.org/t/p/original/pxbGZewX327IbTvrCVRJgcLJTSQ.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0049366,11549,77,75,"Horror, Science Fiction",['US'],1956,80,Invasion of the Body Snatchers,A small-town doctor learns that the population of his community is being replaced by emotionless alien duplicates.,en,https://image.tmdb.org/t/p/original/wVXt7h98sTKhLjq1TdvdGwdyJo8.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0066999,984,77,74,"Action, Crime, Thriller",['US'],1971,102,Dirty Harry,"When a madman dubbed 'Scorpio' terrorizes San Francisco, hard-nosed cop, Harry Callahan – famous for his take-no-prisoners approach to law enforcement – is tasked with hunting down the psychopath. Harry eventually collars Scorpio in the process of rescuing a kidnap victim, only to see him walk on technicalities. Now, the maverick detective is determined to nail the maniac himself.",en,https://image.tmdb.org/t/p/original/scl2JDHzYoIEs5xyYy5ITCfyY0G.jpg,,,,,,,,,,,,,1655502735.0,0.0,,,,,,,,,,
tt0088680,10843,76,74,"Comedy, Crime, Drama",['US'],1985,97,After Hours,An ordinary word processor has the worst night of his life after he agrees to visit a girl in Soho whom he met that evening at a coffee shop.,en,https://image.tmdb.org/t/p/original/9NyT0qHwVDsazubfSwLxt6fR7Ym.jpg,,,,,1667341208.0,1672531140.0,,,,,,,,,,,,,,,,,,
tt2181931,118628,78,71,"Comedy, Drama, Family",['IN'],2012,134,English Vinglish,"In the United States for the first time, an Indian housewife with a limited command of English turns Manhattan into her personal language school.",hi,https://image.tmdb.org/t/p/original/ccEVR8sf18psGH5daio9y7OGu93.jpg,,,,,,,,,,,,,,,1631883644.0,0.0,,,,,,,,
tt0405159,70,81,79,"Drama, 5",['US'],2004,132,Million Dollar Baby,"Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.",en,https://image.tmdb.org/t/p/original/mVqE0CaURUkiIXzHPOLVbTjAXFy.jpg,,,,,,,,,,,,,1668855308.0,0.0,,,,,,,,,,
tt2948372,508442,80,81,"Animation, Adventure, Comedy",['US'],2020,101,Soul,"Joe Gardner is a middle school teacher with a love for jazz music. After a successful audition at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth.",en,https://image.tmdb.org/t/p/original/hm58Jw4Lw8OIeECIq5qyPYhAeRJ.jpg,1652497089.0,0.0,,,,,,,,,,,,,,,,,,,,,,
tt0037884,28580,79,76,"Drama, 2",['US'],1945,101,The Lost Weekend,"Don Birnam, a long-time alcoholic, has been sober for ten days and appears to be over the worst... but his craving has just become more insidious. Evading a country weekend planned by his brother and girlfriend, he begins a four-day bender that just might be his last - one way or another.",en,https://image.tmdb.org/t/p/original/5fZWKQREZ3QVNjBKMLa7NmqufnE.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0066921,185,83,82,"Crime, Science Fiction","['GB', 'US']",1971,137,A Clockwork Orange,"In a near-future Britain, young Alexander DeLarge and his pals get their kicks beating and raping anyone they please. When not destroying the lives of others, Alex swoons to the music of Beethoven. The state, eager to crack down on juvenile crime, gives an incarcerated Alex the option to undergo an invasive procedure that'll rob him of all personal agency. In a time when conscience is a commodity, can Alex change his tune?",en,https://image.tmdb.org/t/p/original/4sHeTAp65WrSSuc05nRBKddhBxO.jpg,,,,,,,,,1662546773.0,0.0,,,1655511442.0,0.0,,,,,,,,,,
